Date,Open,High,Low,Close,Adj_Close,Volume
04-06-1999,43.499912,43.644913,41.999916,43.369911,35.749264,112800
07-06-1999,42.899914,42.999912,41.999916,42.142414,34.737457,24900
08-06-1999,41.499916,41.999916,41.499916,41.999916,34.619995,36300
09-06-1999,42.142414,43.199913,42.142414,42.889416,35.353207,79400
10-06-1999,42.999912,43.489914,42.159916,42.499916,35.032146,61700
11-06-1999,42.249916,42.649914,41.799915,41.999916,34.619995,89700
14-06-1999,39.99992,40.989918,39.549919,40.328918,33.24263,35900
15-06-1999,40.49992,40.49992,39.899921,39.94342,32.924847,48600
16-06-1999,40.219917,40.449921,39.759918,40.08992,33.045609,37800
17-06-1999,40.399918,40.599918,40.099918,40.104919,33.05798,47500
18-06-1999,40.079918,40.219917,39.149921,39.475922,32.539509,89900
21-06-1999,39.99992,41.299915,39.99992,41.187416,33.950268,160400
22-06-1999,41.349918,41.499916,39.99992,40.49992,33.383575,418300
23-06-1999,40.00042,40.824417,40.00042,40.259918,33.185741,47400
24-06-1999,40.119919,42.999912,39.99992,40.79192,33.624268,5668311
25-06-1999,40.74992,41.099918,40.161419,40.330418,33.243851,208500
28-06-1999,41.249916,42.439915,40.99992,40.99992,33.795727,424900
29-06-1999,41.439919,41.569916,40.889919,41.044918,33.832813,369500
30-06-1999,41.449417,41.599915,40.99992,41.169918,33.935841,348300
01-07-1999,41.284916,41.299915,40.549919,40.643917,33.502262,174000
02-07-1999,40.849918,40.849918,39.99992,40.289921,33.210472,638201
05-07-1999,41.499916,41.499916,40.99992,41.449917,34.176193,156500
06-07-1999,41.439919,41.499916,41.310917,41.499916,34.217415,211300
07-07-1999,41.689915,41.899918,41.499916,41.512417,34.227718,110200
08-07-1999,41.549915,41.549915,41.059917,41.209915,33.978302,57900
09-07-1999,41.489418,41.549915,41.019917,41.349918,34.093742,139500
12-07-1999,41.999916,42.249916,41.499916,42.179916,34.778084,324200
13-07-1999,42.249916,42.299915,41.719917,41.952415,34.590511,207900
14-07-1999,41.739918,42.749912,41.299915,42.262917,34.846512,303800
15-07-1999,42.749912,43.499912,41.999916,42.045914,34.667603,321300
16-07-1999,42.099915,42.099915,41.400417,42.022915,34.648643,141600
19-07-1999,42.899914,45.384411,42.899914,45.384411,37.42025,1024702
